#{"t_start": 1747998569.5414147, "env_id": "None"}
r,l,t
2.6234949,288,306.839204
3.131989,288,306.839211
3.7982843,288,306.839218
3.1537929,288,306.839226
2.8120627,288,306.839233
1.1897776,288,306.839241
2.8160195,288,306.839248
1.9308205,288,357.339847
2.2238266,288,357.339925
1.6376209,288,357.339937
1.7794908,288,357.339962
1.5954788,288,357.33997
5.736573,288,357.339978
2.179905,288,357.339985
2.62257,288,357.339993
2.3469212,288,357.34
3.1677482,288,357.340008
2.2411249,288,357.340015
2.489887,288,357.340023
2.8522344,288,357.34003
2.5181623,288,357.340038
0.8753263,288,357.340045
1.8859744,288,357.340053
3.170385,288,357.34006
1.5066682,288,357.340067
1.2508014,288,357.340075
4.0529885,288,357.340082
3.057237,288,357.34009
1.9548814,288,357.340097
1.1114571,288,357.340112
2.890591,288,357.340119
2.176976,288,357.340126
2.8153749,288,357.340133
1.1883532,288,357.340141
2.945989,288,357.340148
1.5401212,288,357.340155
1.8113854,288,357.340162
3.366709,288,357.340169
1.3402703,288,357.340176
2.903922,288,357.340183
3.7066112,288,357.340191
3.4838994,288,357.340198
1.7921724,288,357.340205
1.6016484,288,357.340212
1.6014665,288,357.340219
3.7396805,288,357.340226
3.036325,288,357.340234
1.2468572,288,357.340241
0.9332729,288,357.340248
3.230108,288,357.340255
0.58146846,288,357.340263
3.4861073,288,357.34027
2.4381857,288,357.340277
2.3033123,288,357.340285
2.918125,288,357.340292
1.2463906,288,357.3403
0.96169853,288,357.340307
1.0420142,288,357.340314
1.9140735,288,357.340322
0.31358424,288,357.340329
3.471272,288,357.340338
3.9719763,288,357.340346
2.7505531,288,357.340353
2.943483,288,357.340361
2.0259624,288,357.340368
1.3169857,288,357.340376
3.9137454,288,357.340383
1.046157,288,357.340391
1.6732172,288,357.340398
1.4631658,288,357.340405
4.5021696,288,357.340413
2.1838706,288,407.561969
1.8018029,288,407.562019
2.6723886,288,407.562032
1.1543266,288,407.56204
2.310825,288,407.562065
2.078969,288,407.562073
1.9047451,288,407.56208
2.3029215,288,407.562087
1.290104,288,407.562098
1.4932041,288,407.562114
2.398047,288,407.562123
1.9211779,288,407.56213
4.46953,288,407.562138
2.4254494,288,407.562147
2.3273196,288,407.562155
2.3970573,288,407.562163
1.6247252,288,407.562171
2.109031,288,407.562179
2.126905,288,407.562186
2.1550434,288,407.562194
1.6832365,288,407.562201
1.6864253,288,407.562208
1.8858029,288,407.562215
1.9679726,288,407.562223
1.364505,288,407.562242
3.991391,288,407.562249
0.524911,288,407.562256
3.030843,288,407.562263
2.5197842,288,407.562269
0.3342992,288,407.562276
0.53590333,288,407.562283
1.6901094,288,407.562289
4.011772,288,407.562296
2.2853446,288,407.562303
1.142751,288,407.562309
4.601185,288,407.562316
4.229462,288,407.562322
2.8594723,288,407.562329
1.6239066,288,407.562336
3.2592654,288,407.562342
3.2586727,288,407.562349
3.5983965,288,407.562355
1.3636235,288,407.562362
3.090014,288,407.562368
1.4511263,288,407.562375
2.225543,288,407.562382
0.8351937,288,407.562388
1.6871315,288,407.562395
2.5332844,288,407.562402
1.3309633,288,407.562408
1.0495888,288,407.562415
2.1603599,288,407.562421
4.0145693,288,407.562428
0.74964553,288,407.562434
2.4139042,288,407.562441
1.7251151,288,407.562448
2.925248,288,407.562454
3.347918,288,407.562461
1.2835652,288,407.562467
2.823767,288,407.562474
4.842909,288,407.56248
4.304951,288,407.562487
2.60763,288,407.562493
2.237357,288,407.5625
2.6546082,288,457.795877
1.409421,288,457.795956
2.8477914,288,457.795969
1.6141635,288,457.795995
1.1663951,288,457.796003
1.6817244,288,457.796011
0.9675671,288,457.796019
1.7033057,288,457.796026
2.0054412,288,457.796035
3.1408374,288,457.796042
2.073898,288,457.79605
2.4780984,288,457.796057
0.7234867,288,457.796065
2.2010221,288,457.796072
0.73904055,288,457.79608
1.3197637,288,457.796088
2.5788972,288,457.796095
1.2316943,288,457.796109
1.6536688,288,457.796116
0.79182005,288,457.796124
1.0106864,288,457.796131
1.4238292,288,457.796139
3.591461,288,457.796146
3.9858801,288,457.796153
2.395779,288,457.79616
1.5412526,288,457.796168
2.658343,288,457.796175
4.792124,288,457.796182
1.7528508,288,457.796189
0.95433176,288,457.796197
4.499997,288,457.796205
3.192308,288,457.796212
2.472904,288,457.79622
2.6671898,288,457.796227
1.3938,288,457.796234
2.7005637,288,457.796242
0.9819259,288,457.796249
2.6125832,288,457.796257
2.6423256,288,457.796265
1.3127161,288,457.796272
1.2487841,288,457.796279
0.9264032,288,457.796287
3.0979643,288,457.796294
3.1802166,288,457.796302
2.5194678,288,457.796309
1.2129672,288,457.796318
3.2085824,288,457.796327
0.93579894,288,457.796335
1.6669039,288,457.796342
2.4744692,288,457.79635
1.1187361,288,457.796357
3.2186546,288,457.796365
2.5240092,288,457.796373
3.0707521,288,457.79638
2.0955112,288,457.796388
1.1692568,288,457.796395
1.8118839,288,457.796403
3.2598991,288,457.79641
1.8013637,288,457.796417
1.3273813,288,457.796425
4.561936,288,457.796432
0.96994185,288,457.79644
3.1451254,288,457.796447
2.1217554,288,457.796455
1.8627167,288,508.689344
2.022876,288,508.689404
1.4921703,288,508.689417
0.59707546,288,508.689442
0.9476184,288,508.689451
0.50450754,288,508.689458
0.6739758,288,508.689466
3.7358127,288,508.689473
0.8809494,288,508.68948
1.6269766,288,508.689488
1.7248099,288,508.689497
-0.06855308,288,508.689504
2.0919108,288,508.689513
1.7932149,288,508.689521
2.8230803,288,508.689528
1.7679725,288,508.689536
0.5107602,288,508.689543
2.1464121,288,508.689551
2.4905913,288,508.689559
3.039782,288,508.689566
1.1885237,288,508.689573
3.8657608,288,508.689581
1.0062976,288,508.689588
2.76114,288,508.689595
1.715148,288,508.689603
2.270255,288,508.68961
2.8712258,288,508.689618
1.1739237,288,508.689625
0.7171924,288,508.689632
3.1744406,288,508.68964
2.9503722,288,508.689647
1.9200972,288,508.689654
1.2899461,288,508.689661
4.6549606,288,508.689668
2.2255716,288,508.689676
0.9489522,288,508.689683
3.8601072,288,508.68969
1.387836,288,508.689698
4.731244,288,508.689705
0.912063,288,508.689712
1.3774018,288,508.689719
1.4153426,288,508.689726
2.2872584,288,508.689733
1.9907318,288,508.68974
2.9267855,288,508.689748
2.358702,288,508.689755
6.6601734,288,508.689762
2.07144,288,508.689769
0.79192495,288,508.689776
1.4404911,288,508.689783
1.7388958,288,508.68979
1.0303031,288,508.689798
1.0103669,288,508.689805
3.7564204,288,508.689812
0.31903654,288,508.689819
0.005054363,288,508.689837
2.7675161,288,508.689845
1.3058864,288,508.689851
3.3740795,288,508.689858
3.7553122,288,508.689864
2.1045656,288,508.689871
3.1281726,288,508.689878
-0.08790179,288,508.689884
3.8755693,288,508.689891
3.709601,288,559.76268
3.0026128,288,559.762743
2.9745471,288,559.762756
0.22580232,288,559.762782
1.8665146,288,559.76279
0.6872975,288,559.762798
2.2623165,288,559.762807
3.489835,288,559.762815
0.88947964,288,559.762822
4.846211,288,559.76283
1.9136542,288,559.762838
2.3644283,288,559.762846
1.3147069,288,559.762854
3.359418,288,559.762861
3.3218195,288,559.762869
3.871433,288,559.762876
0.41470218,288,559.762884
1.8850824,288,559.762892
1.013408,288,559.762899
1.7178115,288,559.762907
-0.017914083,288,559.762915
0.7120533,288,559.762924
2.9503312,288,559.762931
2.600047,288,559.762939
1.2223845,288,559.762947
0.95350504,288,559.762955
2.740115,288,559.762962
3.376683,288,559.762969
2.0053039,288,559.762977
1.2320106,288,559.762985
0.53849775,288,559.762992
1.183768,288,559.763
2.7172127,288,559.763008
4.3956304,288,559.763015
0.9023736,288,559.763023
1.5681281,288,559.76303
1.5021402,288,559.763038
1.9711515,288,559.763045
2.6076362,288,559.763053
3.7415466,288,559.76306
3.5798597,288,559.763067
1.7828735,288,559.763075
3.0955915,288,559.763083
2.2825444,288,559.76309
4.122523,288,559.763098
3.1492808,288,559.763114
2.2968729,288,559.763124
1.5204349,288,559.763131
1.6643686,288,559.763138
0.9450475,288,559.763146
1.5760244,288,559.763153
3.8938425,288,559.76316
2.8821676,288,559.763169
1.3507392,288,559.763176
2.93139,288,559.763184
1.9499215,288,559.763191
1.6774288,288,559.763199
1.9668407,288,559.763206
2.7618933,288,559.763214
1.379634,288,559.763221
1.494983,288,559.763229
2.6921296,288,559.763236
3.6148252,288,559.763243
3.4284632,288,559.763251
2.4442544,288,610.49285
1.7021676,288,610.49291
1.4876466,288,610.492923
2.1236217,288,610.492933
3.1369617,288,610.492941
3.1060343,288,610.492948
2.113245,288,610.492956
2.1074255,288,610.492963
3.0781176,288,610.492971
3.7048554,288,610.492979
2.2346585,288,610.492986
2.5352957,288,610.492994
1.1605918,288,610.493001
2.6806102,288,610.493009
2.7873085,288,610.493016
2.311298,288,610.493024
2.329289,288,610.493031
3.0582743,288,610.493039
0.6555425,288,610.493047
1.6970606,288,610.493054
3.0739815,288,610.493078
1.2669626,288,610.493085
2.120667,288,610.493093
1.3465927,288,610.493106
3.68867,288,610.493115
1.7578832,288,610.493123
2.4734583,288,610.49313
2.1000686,288,610.493138
3.2772048,288,610.493145
0.74712425,288,610.493153
2.0384371,288,610.493161
0.937689,288,610.493169
1.1432638,288,610.493176
0.92749375,288,610.493184
2.4878678,288,610.493191
0.340107,288,610.493199
2.8372655,288,610.493206
1.7982129,288,610.493214
1.4954665,288,610.493222
3.774308,288,610.493229
3.900271,288,610.493237
2.613105,288,610.493244
3.8149269,288,610.493251
2.8098733,288,610.493259
1.8053666,288,610.493266
1.4151373,288,610.493273
2.1490333,288,610.493281
0.955388,288,610.493288
0.7517678,288,610.493296
2.0863254,288,610.493304
1.2353159,288,610.493312
2.860607,288,610.493319
0.73944205,288,610.493327
0.8489566,288,610.493335
5.8714256,288,610.493342
4.0442557,288,610.49335
4.7676206,288,610.493357
0.7946964,288,610.493365
3.1223989,288,610.493373
1.3899128,288,610.493381
0.57746476,288,610.493388
3.9488597,288,610.493396
3.9152668,288,610.493404
2.2044952,288,610.493411
1.6414064,288,661.214395
1.0940514,288,661.214456
2.8283498,288,661.214469
1.976917,288,661.214494
0.9652653,288,661.214503
1.9136809,288,661.21451
0.7127144,288,661.214518
1.7236227,288,661.214526
2.137518,288,661.214534
2.423684,288,661.214542
3.6437206,288,661.21455
0.8523624,288,661.214558
3.8900847,288,661.214565
6.861872,288,661.214573
1.8965919,288,661.21458
3.4157016,288,661.214587
3.7437797,288,661.214595
2.8556027,288,661.214602
2.5109193,288,661.21461
1.7506799,288,661.214617
2.950627,288,661.214625
2.5026686,288,661.214632
6.2331057,288,661.214652
2.201498,288,661.214659
1.9073949,288,661.214665
1.3034976,288,661.214673
2.6316867,288,661.214679
1.773725,288,661.214685
3.15964,288,661.214692
0.26452842,288,661.214699
3.1483793,288,661.214705
1.87621,288,661.214712
2.2712948,288,661.214719
5.268316,288,661.214725
4.618598,288,661.214732
3.071721,288,661.214739
4.065571,288,661.214745
0.6219116,288,661.214752
3.199724,288,661.214758
4.7306,288,661.214764
2.0375228,288,661.214771
2.7721272,288,661.214777
2.9364479,288,661.214783
3.845187,288,661.21479
2.3704371,288,661.214797
1.8036575,288,661.214805
1.598802,288,661.214813
3.0451698,288,661.21482
2.6273606,288,661.214826
4.1128488,288,661.214833
4.258782,288,661.214839
1.4599869,288,661.214845
2.6173005,288,661.214853
2.789561,288,661.214859
3.3793025,288,661.214866
2.3979278,288,661.214872
4.316135,288,661.214878
4.189631,288,661.214885
1.8831316,288,661.214891
2.005005,288,661.214898
3.9094918,288,661.214904
1.1920185,288,661.214911
3.2562828,288,661.214917
2.0568554,288,661.214924
2.2349052,288,711.910089
2.1386979,288,711.910158
1.7017666,288,711.910172
0.3169073,288,711.910181
1.6069055,288,711.910189
1.0174271,288,711.910197
3.0589776,288,711.910205
3.102378,288,711.910213
2.858709,288,711.91022
3.723247,288,711.910228
1.5093762,288,711.910236
3.136957,288,711.910243
1.2962836,288,711.910251
1.9977108,288,711.910262
1.2690586,288,711.910269
0.45157674,288,711.910277
2.6028159,288,711.910285
2.9283595,288,711.910293
2.6710534,288,711.9103
2.3856804,288,711.910308
2.1075804,288,711.910316
1.4557879,288,711.910323
2.564411,288,711.910331
3.8872643,288,711.910338
2.2741733,288,711.910345
1.7840453,288,711.910352
1.7420199,288,711.91036
2.306893,288,711.910367
2.4050293,288,711.910374
1.2160666,288,711.910382
3.7476647,288,711.910389
6.1997867,288,711.910396
1.5719492,288,711.910403
2.5431945,288,711.910411
1.8220997,288,711.910418
4.561506,288,711.910425
2.3355768,288,711.910432
2.0038965,288,711.91044
2.1406045,288,711.910447
3.320024,288,711.910455
2.3273206,288,711.910462
2.482307,288,711.910469
0.2002442,288,711.910476
2.695171,288,711.910484
3.2274795,288,711.910491
1.899716,288,711.910498
2.7141128,288,711.910505
2.0377457,288,711.910512
3.3116627,288,711.91052
3.204893,288,711.910527
0.25344566,288,711.910535
1.6915343,288,711.910542
2.490153,288,711.910549
0.9784365,288,711.910557
3.6533113,288,711.910564
3.1291203,288,711.910571
2.1954217,288,711.910578
3.5047064,288,711.910586
4.6786003,288,711.910593
1.6713287,288,711.9106
2.3692808,288,711.910607
1.8803885,288,711.910614
3.3495085,288,711.910622
4.6738153,288,711.910629
3.1599705,288,762.403203
3.7900796,288,762.403266
3.9896674,288,762.403279
1.5956614,288,762.403305
2.2802732,288,762.403313
2.788754,288,762.40332
1.2594699,288,762.403328
0.83775777,288,762.403335
1.0739546,288,762.403354
1.8078303,288,762.403361
1.0512654,288,762.403369
2.7299266,288,762.403376
2.3521647,288,762.403383
1.8796996,288,762.40339
3.438457,288,762.403397
2.0053613,288,762.403404
1.0935616,288,762.40341
3.1488876,288,762.403417
4.877299,288,762.403424
5.358018,288,762.403431
2.816019,288,762.403438
1.3438898,288,762.403445
3.333032,288,762.403451
4.4235387,288,762.403459
3.2653956,288,762.403466
1.9666258,288,762.403472
4.117962,288,762.403479
2.6073396,288,762.403486
0.6711696,288,762.403493
1.4346186,288,762.4035
2.6546998,288,762.403507
3.944976,288,762.403514
1.622315,288,762.403521
1.7334437,288,762.403528
3.8903806,288,762.403534
3.0166407,288,762.403541
2.008121,288,762.403548
2.51204,288,762.403555
0.89205724,288,762.403562
2.756165,288,762.403569
1.6485204,288,762.403575
6.937084,288,762.403582
2.4504614,288,762.403589
3.2014933,288,762.403596
1.0920857,288,762.403603
5.115833,288,762.40361
2.0511534,288,762.403616
2.1964138,288,762.403623
3.2397954,288,762.40363
0.46223417,288,762.403636
0.88501555,288,762.403644
3.6058023,288,762.403651
1.2651241,288,762.403658
1.9995221,288,762.403665
3.2043853,288,762.403683
1.6449244,288,762.40369
2.4757094,288,762.403696
3.579279,288,762.403702
0.38990858,288,762.403708
3.5321438,288,762.403715
1.6256294,288,762.403721
2.9782174,288,762.403728
4.121756,288,762.403734
0.29010975,288,762.403739
3.4429855,288,812.660381
1.6914451,288,812.660458
3.7398248,288,812.660471
1.664486,288,812.66048
1.9445901,288,812.660489
0.28671977,288,812.660497
2.8511004,288,812.660507
2.0266738,288,812.660541
0.5218436,288,812.660572
2.0544655,288,812.660582
2.6684027,288,812.66059
4.765946,288,812.660599
2.7684734,288,812.660607
2.5087721,288,812.660614
3.0269825,288,812.660623
2.985793,288,812.66063
2.052924,288,812.660638
1.1693462,288,812.660646
3.6836798,288,812.660654
1.1913644,288,812.660662
4.531665,288,812.66067
3.819813,288,812.660677
0.53934073,288,812.660685
2.1184952,288,812.660694
1.9533936,288,812.660702
2.838489,288,812.660709
0.3748182,288,812.660717
1.6174347,288,812.660725
5.533653,288,812.660733
3.3878207,288,812.660741
5.6587133,288,812.660748
2.1032915,288,812.660756
0.48287827,288,812.660764
2.446655,288,812.660772
4.3075852,288,812.660779
0.04988432,288,812.660787
2.4949722,288,812.660795
2.8603554,288,812.660802
4.591726,288,812.66081
1.9965857,288,812.660818
2.0354466,288,812.660826
0.50962055,288,812.660833
0.6333811,288,812.660841
1.6526846,288,812.660849
2.290294,288,812.660856
3.9222507,288,812.660864
1.4870609,288,812.660871
0.7379447,288,812.660879
2.9303243,288,812.660887
3.5072892,288,812.660895
1.621419,288,812.660902
4.3227506,288,812.660909
2.901321,288,812.660917
