#{"t_start": 1747930012.9276688, "env_id": "None"}
r,l,t
-0.61621755,288,791.428544
-0.7843866,288,791.428552
0.46655038,288,791.42856
0.12752107,288,791.428569
3.200485,288,791.428577
2.1902487,288,791.428585
-1.8476104,288,791.428592
-0.9632867,288,791.4286
-1.6282986,288,791.428607
-1.4148009,288,791.428615
-0.0603356,288,791.428622
0.35599113,288,791.42863
0.17789023,288,791.428638
-0.9222391,288,791.428645
1.2040429,288,791.428653
1.3495018,288,791.42866
-0.76610726,288,791.428667
-0.4863774,288,791.428675
-1.288039,288,791.428682
0.75242394,288,791.42869
0.053276334,288,791.428697
1.737791,288,791.428705
1.4882969,288,791.428712
-0.2989044,288,791.42872
1.532736,288,791.428727
0.13032229,288,791.428734
1.9030117,288,791.428742
0.13564731,288,791.428749
-0.666701,288,791.428758
1.322249,288,791.428766
1.7783123,288,791.428773
-1.3199481,288,791.428781
1.5340952,288,791.428788
1.4393885,288,791.428796
1.4315513,288,791.428803
0.002635791,288,791.42881
-0.8829679,288,791.428818
0.012458034,288,791.428825
-0.72265923,288,791.428834
-0.62592405,288,791.428842
-0.6329393,288,791.428858
0.6989728,288,791.428865
1.3320686,288,791.428873
-0.49416724,288,791.42888
0.67876047,288,791.428887
0.024115875,288,791.428894
0.57117325,288,791.428902
-0.106743634,288,791.428909
1.4696293,288,791.428917
-0.035610493,288,791.428925
1.6658164,288,791.428934
0.6745327,288,791.428941
2.209582,288,791.42895
-0.985944,288,791.428961
1.0724078,288,791.428968
-1.0624794,288,791.428976
0.6861828,288,791.428983
-1.6873491,288,791.428991
-0.045809355,288,791.428998
2.7813947,288,791.429007
-0.4721565,288,791.429014
1.8772202,288,791.429023
0.9880981,288,791.429031
-0.5773112,288,791.429038
-0.32285357,288,791.429045
-0.016135044,288,791.429053
0.35220933,288,791.42906
0.8506023,288,791.429067
-0.77148575,288,791.429075
0.28947377,288,791.429083
-0.77825356,288,791.429091
-1.671747,288,791.429099
5.8294945,288,791.429106
-0.101296484,288,791.429115
2.616168,288,791.429122
0.9775521,288,791.42913
0.9099183,288,791.429138
0.13284597,288,791.429146
0.62035495,288,791.429153
0.9652696,288,791.42916
-1.2697467,288,791.429168
0.62302905,288,791.429175
0.11460173,288,791.429182
2.0587072,288,791.42919
0.7087662,288,791.429198
-0.069684476,288,791.429206
-1.0843152,288,791.429213
-0.114651956,288,791.42922
-1.1459757,288,791.429229
0.9587877,288,791.429237
1.4748083,288,791.429244
1.1688982,288,791.429252
-0.52143097,288,791.429259
0.5601205,288,791.429267
-0.25503945,288,791.429274
0.30855817,288,791.429281
-0.15061456,288,791.42929
1.3982297,288,791.429298
1.1957017,288,791.429305
0.7814185,288,791.429312
0.62887806,288,791.429319
-0.5885025,288,791.429327
-0.34802666,288,791.429334
-0.7681213,288,791.429341
2.7959554,288,791.429348
1.2485754,288,791.429355
-1.0984465,288,791.429362
0.27025804,288,791.429372
-1.108506,288,791.42938
0.786939,288,791.42939
0.9842598,288,791.429398
0.28095874,288,791.429405
0.16505218,288,791.429413
0.07729731,288,791.42942
-0.6896346,288,791.429428
3.3048081,288,791.429435
0.19358206,288,791.429443
1.5479729,288,791.429451
3.9438586,288,791.429459
-0.091086574,288,791.429468
0.6560683,288,791.429476
-0.19409907,288,791.429483
0.006502724,288,791.429491
0.48650488,288,791.429499
-0.9964232,288,791.429507
1.3895205,288,791.429516
2.8058097,288,791.429523
0.63201904,288,791.429531
-0.61067206,288,791.429538
-1.0158546,288,791.429546
1.7092263,288,791.429554
1.2233837,288,791.429562
-1.7432508,288,791.429569
-0.8959989,288,791.429576
-0.40016526,288,791.429584
-0.50382817,288,791.429591
-0.90682644,288,791.429598
0.024904257,288,791.429606
0.2924566,288,791.429613
0.40818495,288,791.429621
0.6352829,288,791.429628
-0.84039134,288,791.429635
0.38514408,288,791.429643
0.3444034,288,791.429651
-0.688871,288,791.429659
-1.09395,288,791.429667
-0.23835987,288,791.429674
1.594376,288,791.429693
0.62042737,288,791.4297
-0.5522675,288,791.429707
0.91146225,288,791.429714
-0.43395856,288,791.429721
1.743459,288,791.429727
-0.0068782666,288,791.429735
0.5225678,288,791.429742
0.7184315,288,791.429749
1.5414497,288,791.429755
0.31709358,288,791.429762
-0.63130945,288,791.429769
0.1959087,288,791.429775
1.0431474,288,791.429782
-1.1138436,288,791.429789
2.3999178,288,791.429797
-0.7025835,288,791.429805
0.17857572,288,791.429811
-1.3500198,288,791.429819
0.8975933,288,791.429826
0.5126123,288,791.429833
-0.14108972,288,791.429839
-0.07282698,288,791.429851
0.4088613,288,791.429859
1.5719546,288,791.429866
0.4496032,288,791.429873
-0.07820457,288,791.42988
0.28638807,288,791.429887
0.48870307,288,791.429894
0.4636698,288,791.429902
-1.0974036,288,791.429909
1.2124194,288,791.429916
0.1661418,288,791.429923
2.5510795,288,791.429929
-0.7085215,288,791.429936
0.31447425,288,791.429942
2.4727209,288,791.42995
-1.9169387,288,791.429956
-1.9795451,288,791.429963
0.5744376,288,791.42997
2.0167997,288,791.429976
-0.8778501,288,791.429987
-1.0659318,288,791.429994
1.0865968,288,791.43
0.4248462,288,791.430007
0.8048304,288,791.430014
1.8421376,288,791.430021
-0.3558768,288,791.430027
1.3176429,288,791.430034
