#{"t_start": 1747986995.100196, "env_id": "None"}
r,l,t
0.8268617,288,491.050197
0.5536693,288,539.353304
1.6311709,288,539.353406
0.7725155,288,539.353418
0.73390967,288,539.353426
2.0091825,288,539.353434
0.85151666,288,539.353441
1.0119017,288,539.353448
1.6875297,288,539.353454
0.2495426,288,539.353461
4.0738025,288,539.353469
1.489298,288,539.353475
0.38165545,288,539.353482
1.2347529,288,539.353488
1.2299535,288,539.353494
2.964059,288,539.353501
-0.278408,288,539.353507
1.0995549,288,539.353514
2.9724174,288,539.35352
2.3099654,288,539.353527
1.5744152,288,539.353533
2.4063513,288,539.353539
0.50637364,288,539.353546
-0.04187222,288,539.353553
1.3909192,288,539.353559
-0.33732757,288,539.353566
1.8242927,288,539.353572
0.52458465,288,539.353579
1.9854475,288,539.353585
3.3517747,288,539.353591
1.0585691,288,539.353597
-0.24115266,288,539.353604
1.2427443,288,539.353611
1.950455,288,539.353617
0.11951316,288,539.353623
-0.08042133,288,539.35363
1.119297,288,539.353636
1.1895118,288,539.353642
4.3441978,288,539.353649
2.0093389,288,539.353655
0.06879262,288,539.353661
3.0001137,288,539.353668
0.77636784,288,539.353674
0.3532813,288,539.353681
1.4439896,288,539.353687
-0.44343916,288,539.353693
-0.23098971,288,539.3537
0.023718119,288,539.353706
0.41262946,288,539.353713
3.668164,288,539.353719
2.5852523,288,539.353726
0.9028252,288,539.353732
3.1359618,288,539.353739
1.99602,288,539.353745
3.6308506,288,539.353751
1.2685049,288,539.353757
1.3014098,288,539.353764
2.1559033,288,539.35377
1.6860126,288,539.353777
0.56029004,288,539.353783
2.5253615,288,539.353789
0.5672927,288,539.353795
0.44529092,288,539.353801
0.49143833,288,539.353808
2.3682215,288,539.353814
1.9144217,288,587.8911
0.9093465,288,587.891177
1.0278707,288,587.891189
0.40222564,288,587.891198
0.438012,288,587.891206
0.49567723,288,587.891212
0.3337981,288,587.891219
1.6855614,288,587.891226
-0.005804579,288,587.891233
3.3471239,288,587.89124
0.35910612,288,587.891247
-0.56940925,288,587.891254
1.6526362,288,587.891261
0.5760121,288,587.891267
2.076614,288,587.891273
1.5491489,288,587.89128
1.1194559,288,587.891288
-0.43504122,288,587.891295
0.02747725,288,587.891301
0.38695565,288,587.891308
1.3046914,288,587.891315
0.12475095,288,587.891328
2.7679474,288,587.891335
1.7591588,288,587.891341
0.6139357,288,587.891347
-0.81700313,288,587.891354
0.82420874,288,587.891361
0.7209117,288,587.891368
0.84116113,288,587.891375
0.95101297,288,587.891381
0.19288374,288,587.891387
1.0274558,288,587.891394
-0.48626533,288,587.8914
1.3445675,288,587.891407
0.11783926,288,587.891413
-0.6379228,288,587.89142
0.19260591,288,587.891426
-0.3692488,288,587.891433
2.7220306,288,587.891441
0.7469312,288,587.891448
3.653549,288,587.891454
0.78767556,288,587.89146
-0.5974417,288,587.891467
0.54245496,288,587.891473
0.89332736,288,587.891479
2.0242221,288,587.891485
1.6526998,288,587.891492
0.99494714,288,587.891498
0.2490972,288,587.891504
-1.6528393,288,587.891511
0.81683093,288,587.891518
2.587577,288,587.891525
-1.1198597,288,587.891531
0.29385012,288,587.891538
-0.8482305,288,587.891545
3.4020438,288,587.891551
1.0690467,288,587.891557
1.7338797,288,587.891564
0.5171586,288,587.891571
0.9949149,288,587.891577
0.31828305,288,587.891583
0.3270141,288,587.89159
-0.83721936,288,587.891596
0.79050446,288,587.891602
3.4592054,288,636.762271
1.6207249,288,636.762347
2.421744,288,636.76236
3.6924336,288,636.762368
0.3121853,288,636.762376
0.77299637,288,636.762384
1.6362114,288,636.762404
1.96942,288,636.762411
-0.7575169,288,636.762416
-0.56754285,288,636.762422
1.9909823,288,636.762428
1.3649683,288,636.762434
4.928638,288,636.76244
-1.3341732,288,636.762446
2.8132286,288,636.762452
4.0665665,288,636.762458
-0.16350183,288,636.762465
-0.46560478,288,636.762471
2.1739795,288,636.762477
-0.7219667,288,636.762482
1.5052212,288,636.762488
1.6246021,288,636.762493
0.197,288,636.762499
0.09981181,288,636.762504
1.0112134,288,636.76251
0.90711665,288,636.762516
0.90322965,288,636.762522
-0.19666353,288,636.762528
2.717225,288,636.762534
2.168697,288,636.762539
-0.61942077,288,636.762545
-0.7165589,288,636.762551
2.7222729,288,636.762556
2.825028,288,636.762562
1.4419442,288,636.762567
0.45946273,288,636.762573
1.4258057,288,636.762578
-1.4385976,288,636.762583
-0.96775293,288,636.76259
0.01573082,288,636.762596
-0.7052756,288,636.762602
0.7712659,288,636.762608
1.2122759,288,636.762614
1.6010101,288,636.762619
1.8311179,288,636.762625
0.5549217,288,636.762631
-0.7550678,288,636.762636
-0.48970124,288,636.762642
0.6814595,288,636.762648
0.8709744,288,636.762655
-1.1227995,288,636.762661
-1.9373647,288,636.762667
0.048843108,288,636.762673
3.1371021,288,636.762678
-0.9047519,288,636.762685
0.85654825,288,636.762691
-1.8610423,288,636.762697
0.02007624,288,636.762702
3.7902672,288,636.762708
2.5450466,288,636.762714
0.061791353,288,636.76272
0.46845233,288,636.762726
1.7199857,288,636.762732
0.102577224,288,636.762738
1.5650685,288,685.129328
1.434457,288,685.129421
0.7068623,288,685.129432
-0.23693632,288,685.129441
0.37495568,288,685.12945
1.7737684,288,685.129457
0.5890479,288,685.129464
2.1298537,288,685.129471
1.788351,288,685.129477
1.7684461,288,685.129484
2.6018095,288,685.12949
1.4707286,288,685.129497
0.5244144,288,685.129504
3.175482,288,685.12951
0.61671644,288,685.129517
2.43532,288,685.129523
2.4228888,288,685.129531
-0.06759787,288,685.129538
-0.24270165,288,685.129544
-0.71036977,288,685.129551
0.46593425,288,685.129557
1.2871203,288,685.129564
0.800841,288,685.12957
0.94832814,288,685.129577
-0.26297775,288,685.129584
2.3124177,288,685.12959
-0.17351903,288,685.129597
0.46588033,288,685.129603
-0.7523428,288,685.129609
1.3791058,288,685.129616
2.8537757,288,685.129623
0.4859201,288,685.129629
4.1954083,288,685.129636
1.9463173,288,685.129642
2.296803,288,685.129649
1.9828966,288,685.129655
0.046132747,288,685.129661
-0.09349054,288,685.129668
0.1541119,288,685.129675
0.8411083,288,685.129682
0.038884103,288,685.129688
3.7111952,288,685.129695
1.3412516,288,685.129701
1.7716738,288,685.129708
2.8065135,288,685.129714
0.48232314,288,685.129721
2.3966684,288,685.129727
3.8539748,288,685.129734
3.4240756,288,685.12974
2.226351,288,685.129747
-0.22436829,288,685.129753
1.4825723,288,685.12976
1.7293824,288,685.129766
4.8738475,288,685.129772
0.6839214,288,685.129779
0.20962282,288,685.129785
2.5151818,288,685.129792
0.40109172,288,685.129798
1.935327,288,685.129804
1.3484843,288,685.12981
0.051810537,288,685.129817
1.424088,288,685.129823
4.891746,288,685.12983
4.012968,288,685.129836
0.3172283,288,733.785441
1.7529953,288,733.785506
-0.12790571,288,733.785517
5.0683246,288,733.785526
-0.0765156,288,733.785533
3.815449,288,733.78554
3.0521674,288,733.785547
3.7350748,288,733.785554
0.68012124,288,733.785561
0.8859424,288,733.785567
0.79556143,288,733.785573
1.111547,288,733.78558
0.8051589,288,733.785587
-0.024485769,288,733.785593
3.0665996,288,733.7856
1.5549136,288,733.785606
3.241522,288,733.785613
1.564352,288,733.785619
1.5395023,288,733.785626
2.3617003,288,733.785632
1.9438877,288,733.785638
1.2110859,288,733.785645
-0.43555802,288,733.785651
-0.50285035,288,733.785658
0.66956633,288,733.785665
2.269266,288,733.785671
-0.7935861,288,733.785677
3.31962,288,733.785683
1.4834744,288,733.78569
0.46613714,288,733.785696
4.138446,288,733.785702
1.3057843,288,733.785708
1.1927497,288,733.785714
1.1087863,288,733.785721
0.95509857,288,733.785738
0.64307886,288,733.785744
1.0033178,288,733.78575
2.3016324,288,733.785758
2.5167983,288,733.785764
1.0648891,288,733.78577
-0.39881527,288,733.785776
2.5608017,288,733.785781
3.1923714,288,733.785787
1.036565,288,733.785792
1.4228369,288,733.785798
1.0201932,288,733.785803
0.48556134,288,733.785809
1.3411521,288,733.785814
0.5093749,288,733.78582
2.5812552,288,733.785826
1.6380484,288,733.785832
4.1681767,288,733.785837
1.5401928,288,733.785843
2.7518494,288,733.785849
2.4403334,288,733.785854
2.0812013,288,733.78586
-0.004852784,288,733.785866
0.96858555,288,733.785872
2.199508,288,733.785878
1.863225,288,733.785883
1.6878322,288,733.785889
2.4107997,288,733.785895
0.20506673,288,733.785901
1.6897019,288,733.785906
1.3231622,288,782.036623
2.6948454,288,782.036713
0.69112456,288,782.036725
0.58495295,288,782.036734
0.5550685,288,782.036741
3.37664,288,782.036748
3.0908308,288,782.036755
2.9799364,288,782.036762
0.09881103,288,782.036768
1.4285626,288,782.036777
3.213132,288,782.036784
-0.0698066,288,782.03679
1.877518,288,782.036797
0.6332545,288,782.036803
1.9697831,288,782.03681
2.398439,288,782.036817
1.8358015,288,782.036823
2.9129896,288,782.03683
2.4360049,288,782.036836
0.589134,288,782.036843
0.19067012,288,782.036849
0.98897773,288,782.036855
0.5647349,288,782.036862
2.0154011,288,782.036869
0.8091403,288,782.036875
3.0568619,288,782.036883
0.66614896,288,782.03689
0.9685218,288,782.036897
1.6687126,288,782.036903
1.6692395,288,782.036909
1.0415244,288,782.036916
1.4472554,288,782.036922
0.52907705,288,782.036928
1.5932289,288,782.036935
1.6499748,288,782.036941
1.0798125,288,782.036948
0.57549244,288,782.036954
1.1069301,288,782.036961
1.2412729,288,782.036968
2.599469,288,782.036974
0.5056419,288,782.03698
2.2727497,288,782.036987
1.0586487,288,782.036993
1.9069777,288,782.036999
1.7511872,288,782.037005
0.8591999,288,782.037012
2.557106,288,782.037018
1.8389137,288,782.037024
1.2715608,288,782.037031
1.4481987,288,782.037038
0.43495023,288,782.037045
3.6501071,288,782.037051
3.3279333,288,782.037057
0.95249504,288,782.037063
1.479315,288,782.03707
2.073302,288,782.037076
0.20357284,288,782.037082
0.64940244,288,782.037088
3.666472,288,782.037094
2.4003224,288,782.0371
0.08458953,288,782.037106
1.5586802,288,782.037113
2.289652,288,782.03712
1.2116576,288,782.037127
2.17564,288,830.569816
2.535768,288,830.56988
3.0407245,288,830.569892
0.75637966,288,830.5699
2.2910905,288,830.569908
4.0210576,288,830.569915
2.616367,288,830.569921
1.8030462,288,830.569928
1.1531374,288,830.569934
0.52818954,288,830.569941
2.8784263,288,830.569948
0.5654543,288,830.569954
2.3609946,288,830.56996
3.3026705,288,830.569967
2.4329996,288,830.569974
2.6601713,288,830.569981
0.8395418,288,830.569989
1.5936643,288,830.569996
0.87031156,288,830.570002
3.592415,288,830.570008
1.416044,288,830.570015
3.0485497,288,830.570021
1.7715857,288,830.570027
3.928508,288,830.570033
3.249004,288,830.57004
0.79890275,288,830.570047
3.9952059,288,830.570053
4.302054,288,830.57006
2.596941,288,830.570066
1.404083,288,830.570072
