#{"t_start": 1747919664.0663974, "env_id": "None"}
r,l,t
2.5489666,288,19743.445974
1.5428731,288,19743.445982
1.8042964,288,19743.445989
1.5686845,288,19743.445997
1.0402093,288,19743.446007
0.47306746,288,19743.446015
1.1339273,288,19743.446023
2.3512685,288,19743.44603
2.24956,288,19743.446038
2.9305534,288,19743.446045
0.88099164,288,19743.446054
1.6240835,288,19743.446062
1.2945389,288,19743.446069
1.2317785,288,19743.446077
2.0734222,288,19743.446084
1.7025334,288,19743.446092
1.9008237,288,19743.446101
2.012082,288,19743.446108
0.95579535,288,19743.446115
2.0986416,288,19743.446129
1.6139385,288,19743.446137
0.72439563,288,19743.446145
0.70588803,288,19743.446152
2.8604085,288,19743.446159
1.5265931,288,19743.446167
2.4794877,288,19743.446175
1.2772423,288,19743.446183
1.4518456,288,19743.446192
1.143529,288,19743.4462
0.58421093,288,19743.446207
1.7548707,288,19743.446215
1.4661844,288,19743.446222
3.2224011,288,19743.44623
1.5186733,288,19743.446237
2.1701014,288,19743.446245
0.4869162,288,19743.446252
2.7077005,288,19743.446259
0.5904961,288,19743.446267
1.1115595,288,19743.446274
2.7260263,288,19743.446282
1.5545137,288,19743.446289
2.9187593,288,19743.446296
2.1991978,288,19743.446304
2.033591,288,19743.446311
1.1389236,288,19743.446318
1.5412351,288,19743.446325
2.3213532,288,19743.446333
2.9442737,288,19743.44634
1.7939382,288,19743.446347
2.7211337,288,19743.446368
1.1023389,288,19743.446375
2.5284233,288,19743.446381
1.3297864,288,19743.446388
